Name,Period,Key,Total,Counts.0,Counts.1,Counts.2,Counts.3,Counts.4,Counts.5,Counts.6,Counts.7,Counts.8,Counts.9,Counts.10,Counts.11,Counts.12,Counts.13,Counts14,Counts.15,Counts.16,Counts.17,Counts.18,Counts.19,Counts.20,Counts.21,Counts.22,Counts.23
"SMTP Content",2014-12-13T00:00:00.000Z,"2540turpintine.com",12,0,0,0,0,0,0,0,0,0,2,3,0,0,3,,3,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"2elist-manage.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"2ew3.org",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"2fwww.cleanboot.ru",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"3dexchange.emdad17.com",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"3dturpintine.com",7,0,0,0,0,0,0,0,0,0,2,3,0,0,1,,1,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"40turpintine.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"554-gmx.net",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"554-idcmail.shaw.ca",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"554-kundenserver.de",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"554-mail4.newulmtel.net",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"5f01d0171c.ad",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"7-128.abo.wanadoo.fr",4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"7gjhgree.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"88.249.27.112.dynamic.ttnet.com.tr",20,2,0,1,1,0,0,0,1,0,1,6,0,0,0,,0,0,0,1,1,0,3,0,2
"SMTP Content",2014-12-13T00:00:00.000Z,"884825.00-2376.1636004.p02c11m024.mxlogic.net",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"9clouds.cn",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"aba-skol.se",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"accsoft.com.au",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"action.gop.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"actions.in",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"adobe-com.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"adobe.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"adsensemiracles.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ail.beliefnet.com",4,0,0,0,0,0,0,0,0,0,2,1,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"air.fi",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"al.gc.ca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"SMTP Content",2014-12-13T00:00:00.000Z,"alice.it",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am1ffo11fd025.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am1ffo11fd036.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am1ffo11fd055.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am1ffo11fd058.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am2pr03ca0021.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am2pr03ca0021.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am2pr03ca0025.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am2pr03ca0025.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am2pr03ca0033.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am2pr03ca0033.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am3pr03ca048.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am3pr03ca048.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am3pr03ca049.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"am3pr03ca049.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ambitions.in",4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,2,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ampbellsresort.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amspr03ca0017.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amspr03ca0017.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amspr03mb115.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amxpr03mb119.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amxpr03mb120.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amxpr07ca0011.eurprd07.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"amxpr07ca0011.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"announcement.at",4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"appealed.it",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"artuklu.edu.tr",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"artypatriots.org",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"as0.dialtowin.com",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"atriots.us2.list-manage.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"austria.kim",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"authorities.in",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"autorambler.ru",2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"available.as",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,1,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"avatarpartners.com",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"aws.com",6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"backwoods.herbalgenericsdeal.ru",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"barnesjb.biz",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"barracuda.telered.com.ar",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bcast.international.gc.ca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"SMTP Content",2014-12-13T00:00:00.000Z,"bednetwork.com",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"beliefnet.com",10,0,0,0,0,0,0,0,0,0,2,3,0,0,3,,1,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"beliefnet.web.ui.site.controls.modules.ad",7,0,0,0,0,0,0,0,0,0,2,3,0,0,1,,1,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"beliefnetstaff.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"belkin.com",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"benghazi.in",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"billboard.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bit.do",27,1,2,1,1,0,1,1,2,0,5,3,2,1,2,,1,0,2,1,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bit.ly",3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bk.ru",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bl.spamcop.net",6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,0,2,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bn1affo11fd030.mail.protection.outlook.com",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bn1affo11hub016.mail.protection.outlook.com",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bnimg1.beliefnet.com",7,0,0,0,0,0,0,0,0,0,0,3,0,0,2,,1,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bounceexchange.com",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bowtriplets.com",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"braden-reed.it",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"brown.it",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"bst.bz",7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,0,1,0,1,0,1,1,0,1
"SMTP Content",2014-12-13T00:00:00.000Z,"btopenworld.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ca.4ej9sj8udtr6pxxw4cfm.asia",12,0,0,1,1,2,0,0,1,1,1,0,1,0,1,,0,0,0,1,0,1,1,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cafcisllazio.it",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"campbellsresort.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"card.4ej9sj8udtr6pxxw4cfm.asia",5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"card.w3k7ebscfb9pk8e6h64g.asia",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0
"SMTP Content",2014-12-13T00:00:00.000Z,"carolina.rr.com",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cax.virusfree.cz",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ccu0juef.u8i3b.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
"SMTP Content",2014-12-13T00:00:00.000Z,"ccxvii.cxcix.ccxiii.cxxxix.quickline.ru",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cdn.cstatic.net",4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cdn.teapartypatriots.org",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cemail.ca",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0
"SMTP Content",2014-12-13T00:00:00.000Z,"center.cleaning",3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"centrum.cz",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"chedga.pahouse.net",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ci-pinkerton.com",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ci5.googleusercontent.com",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cleanboot.ru",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"click.email.americanapparel.net",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"click.fatwallet.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"click.mail.beliefnet.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"click1.action.gop.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"click1.mail.beliefnet.com",10,0,0,0,0,0,0,0,0,0,2,3,0,0,3,,1,0,0,0,0,1,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"clicks.aweber.com",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"club-chicago.ru",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"coberg12.arvixevps.com",2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"com.tr",2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"comcast.net",4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"communication.so",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"corp.mail.ru",5,0,1,1,1,0,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"correo.tecnitasa.es",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cover.click",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cs.com",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cstatic.net",3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ction.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"curbed.com",4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"curbednetwork.com",4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"cure.tinitiusnewsonline.link",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,17,0
"SMTP Content",2014-12-13T00:00:00.000Z,"d17.com",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"dakotas.it",3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"datergs.ru",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"daterrh.ru",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"daterrw.ru",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"daterws.ru",3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd008.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd021.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd031.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd045.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd049.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd055.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3ffo11fd059.mail.protection.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3pr03ca0051.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db3pr03ca0051.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr03ca0020.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr03ca0020.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr03ca0027.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr03ca0027.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr03ca0041.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr03ca0041.outlook.office365.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"db4pr07mb0528.eurprd07.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"dbxpr03mb125.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"dbxpr03mb126.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"dbxpr03mb127.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"dbxpr03mb222.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"dbxpr03mb238.eurprd03.prod.outlook.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"ddressgiven.net",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"deacons.com.au",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"debian-60-squeeze-64-lamp.medienkult.eu",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0
"SMTP Content",2014-12-13T00:00:00.000Z,"deloitte.com",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1
